index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,title_norm,join_year,director,cast,country,date_added,rating,duration,listed_in,desc_len,duration_minutes,imdb_votes_log1p,is_show,is_classic,num_genres
2735,tm317274,Can't Help Falling in Love,MOVIE,Gab de la Cuesta is a high-strung career woman who got recently engaged to her longtime boyfriend. Her well-planned life suddenly becomes complicated when she discovers that she is actually married to a total stranger.,2017,Unknown,119,tt6725484,7.2,889.0,can't help falling in love,,Mae Czarina Cruz,"Kathryn Bernardo, Daniel Padilla, Matteo Guidicelli, Zanjoe Marudo, Cherry Pie Picache, Lotlot De Leon, Dennis Padilla, Lito Pimentel, Joross Gamboa, Janus del Prado",Philippines,"February 27, 2019",TV-14,120 min,"Comedies, Dramas, International Movies",218,120.0,6.7912214627261855,0,0,3
2736,ts80445,The Honeymoon Stand Up Special,SHOW,"Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials.",2018,Unknown,31,tt7698408,6.8,515.0,the honeymoon stand up special,,,"Natasha Leggero, Moshe Kasher",United States,"April 17, 2018",TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",150,31.0,6.246106765481563,1,0,2
2737,tm366025,Blanche Gardin: I Talk to Myself,MOVIE,"Touching on bulimia, death and cat sodomy, this French actress and comedian is keen to push the envelope in a one-woman show with understated flair.",2017,Unknown,88,tt9182404,7.9,133.0,blanche gardin: i talk to myself,,Maïa Sandoz,Blanche Gardin,France,"February 5, 2021",TV-MA,88 min,Stand-Up Comedy,148,88.0,4.897839799950911,0,0,1
2738,tm321149,Fishtronaut: The Movie,MOVIE,"Fishtronaut, Marina and Zeek travel to the big city in search of Grandpa, only to find that everyone else has mysteriously vanished too.",2018,G,88,tt7804254,7.5,72.0,fishtronaut: the movie,,"Célia Catunda, Kiko Mistrorigo, Rodrigo Eba","Fábio Lucindo, Celso Alves, Fernanda Bullara",Brazil,"April 25, 2018",TV-Y,78 min,Children & Family Movies,136,78.0,4.290459441148391,0,0,1
2739,tm299771,Gad Gone Wild,MOVIE,French comic Gad Elmaleh regales a Montreal crowd with tales of awkward mix-ups and baffling customs he's encountered since moving to the U.S.,2017,Unknown,57,tt6550440,6.9,396.0,gad gone wild,,Mario Rouleau,Gad Elmaleh,France,"January 23, 2017",TV-MA,57 min,Stand-Up Comedy,142,57.0,5.983936280687191,0,0,1
2741,tm313424,Pad Man,MOVIE,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",2018,PG-13,140,tt7218518,7.9,25269.0,pad man,,R. Balki,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,"August 21, 2018",PG-13,130 min,"Dramas, International Movies, Romantic Movies",188,130.0,10.13737320038224,0,0,3
2742,tm352705,Jack Whitehall: At Large,MOVIE,"Comedian Jack Whitehall takes the stage to tell stories about drinking, drugs, a Google Maps van and his ongoing rivalry with Robert Pattinson.",2017,Unknown,67,tt7539884,6.9,2094.0,jack whitehall: at large,,Brian Klein,Jack Whitehall,United Kingdom,"October 24, 2017",TV-MA,68 min,Stand-Up Comedy,143,68.0,7.647308832356238,0,0,1
2743,tm328052,Sparring,MOVIE,"Steve Landry, an aging boxer with more losses than wins, accepts to become a sparring partner for an emerging champion in a last-ditch attempt to stay relevant.",2017,Unknown,95,tt7222552,6.4,614.0,sparring,,Samuel Jouy,"Mathieu Kassovitz, Olivia Merilahti, Souleymane M'Baye, Billie Blain, Malik Bine, Zakariya Gouram, Jolente De Keersmaeker, Lyes Salem, Ali Labidi, David Saracino",France,"September 1, 2018",TV-MA,94 min,"Dramas, International Movies, Sports Movies",160,94.0,6.421622267806518,0,0,3
2745,tm351171,My Travel Buddy,MOVIE,"Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.",2017,PG-13,115,tt7535792,6.1,6656.0,my travel buddy,,Bedran Güzel,"Oğuzhan Koç, İbrahim Büyükak, Emre Kınay, Aslı Bekiroğlu, Eda Ece, Bahar Şahin, Muharrem Bayrak, Toygan Avanoğlu",Turkey,"April 23, 2021",TV-MA,111 min,"Comedies, International Movies",141,111.0,8.803424211600703,0,0,2
2746,tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,"In her first stand-up special filmed at the Nate Holden Performing Arts Center, Los Angeles native and rising star Tiffany Haddish tackles subjects ranging from her early days in foster care and being bullied on the playground to getting revenge on ex-boyfriends and introducing Will and Jada Pinkett Smith to Groupon.",2017,Unknown,65,tt9238720,6.6,526.0,tiffany haddish: she ready! from the hood to hollywood!,,Chris Robinson,Tiffany Haddish,United States,"April 7, 2020",TV-MA,66 min,Stand-Up Comedy,318,66.0,6.267200548541362,0,0,1
2748,ts57913,Strongest Deliveryman,SHOW,Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals -- and bump into love along the way.,2017,TV-MA,55,tt7022748,7.4,626.0,strongest deliveryman,,,"Ko Kyung-pyo, Chae Soo-bin, Kim Seon-ho, Go Won-hee",South Korea,"November 23, 2020",TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",142,55.0,6.440946540632921,1,0,3
2750,tm415245,Crossroads: One Two Jaga,MOVIE,"In the outskirts and back-alleys of Kuala Lumpur, several individuals with money problems struggle to get their lives straight, find their paths unexpectedly intersecting - with fatal results.",2018,Unknown,80,tt6603812,6.6,634.0,crossroads: one two jaga,,Nam Ron,"Zahiril Adzim, Ario Bayu, Asmara Abigail, Rosdeen Suboh, Amerul Affendi, Iedil Putra, Timothy Castillo, Chew Kin Wah, Along Eyzendy, Nam Ron",Malaysia,"December 1, 2018",TV-14,81 min,"Dramas, International Movies",192,81.0,6.453624998892692,0,0,2
2751,tm322200,Superlopez,MOVIE,Juan LÃ³pez must balance an office job with heroic feats to save the love of his life and native planet ChitÃ³n.,2018,G,108,tt4110388,5.4,3574.0,superlopez,,Javier Ruiz Caldera,"Dani Rovira, Alexandra Jiménez, Julián López, Maribel Verdú, Pedro Casablanc, Gracia Olayo, Ferran Rañé, Gonzalo de Castro, Mireia Portas",Spain,"March 24, 2019",TV-MA,108 min,"Action & Adventure, Comedies, International Movies",112,108.0,8.181720455128108,0,0,3
2754,tm360945,Soorma,MOVIE,"Soorma, a comeback story of the hockey legend Sandeep Singh is a biopic that chronicles the life and times of the famed hockey player.",2018,PG-13,131,tt7690638,7.4,5103.0,soorma,,Shaad Ali,"Diljit Dosanjh, Tapsee Pannu, Angad Bedi, Kulbhushan Kharbanda, Satish Kaushik, Vijay Raaz, Seema Kaushal, Mahabir Bhullar, Alka Badola Kaushal, Jimmy Moses",India,"October 13, 2018",TV-14,131 min,"Dramas, International Movies, Sports Movies",134,131.0,8.537779825024625,0,0,3
2755,tm299790,Cristela Alonzo: Lower Classy,MOVIE,"The irrepressible Alonzo skewers Latino stereotypes, pricey luxuries and her mother's tough-love parenting in a night of sly and infectious comedy.",2017,Unknown,66,tt6555236,6.4,845.0,cristela alonzo: lower classy,,Marcus Raboy,Cristela Alonzo,United States,"January 24, 2017",TV-MA,67 min,Stand-Up Comedy,147,67.0,6.740519359606223,0,0,1
2757,tm361505,48 Christmas Wishes,MOVIE,"Holiday magic has never gleamed brighter as Santaâ€™s Elves head out on an adventure to bring every boy and girl their Christmas wish while also bringing a family back together in this heartfelt Christmas movie from Gaumont. After accidentally destroying a bag of Christmas wishes from a small town on the eve of Christmas Eve, two junior elves learn that if even one wish goes unfulfilled, Christmas could be extinguished forever. For the first time in their lives, the elves Mindy and Cam venture out of the North Pole and sneak into Minnedoza to collect the lost wishes. Along the way they enlist the help of young Blake, whose family has a difficult time celebrating Christmas since his father died. With their deadline fast approaching, Mindy and Cam have only one more wish to findâ€¦but whose could it be? Itâ€™s up to Mindy and Cam to find out and save Christmas!",2017,Unknown,84,tt7422638,3.9,1103.0,48 christmas wishes,,"Marco Deufemia, Justin G. Dyck","Khiyla Aynne, Noah Dyer, Maya Franzoi, Clara Kushnir, Madeline Leon, Liam MacDonald, Matt Schichter, Ethan Yang, Adam Crew",Canada,"December 20, 2017",TV-G,84 min,"Children & Family Movies, Comedies",871,84.0,7.00669522683704,0,0,2
2758,tm345767,The Maus,MOVIE,"Alex and Selma are a couple in love on a trip to the heart of Bosnia and Herzegovina. Suddenly, Selma feels a mysterious force is chasing them.",2017,Unknown,90,tt5586362,4.7,6331.0,the maus,,Yayo Herrero,"Alma Terzic, August Wittgenstein, Aleksandar Seksan, Sanin Milavic, Diana Fernández Pérez, Ella Jazz",Spain,"June 30, 2018",TV-MA,90 min,"Horror Movies, Independent Movies, International Movies",143,90.0,8.753371421000903,0,0,3
2759,tm294696,Bygones Be Bygones,MOVIE,A mother's plan to find her bachelor son a match derails when a new prospect turns up and sinister schemes unfold.,2017,PG-13,103,tt6318200,6.2,3973.0,bygones be bygones,,Hakan Algül,"Ata Demirer, Tuvana Türkay, Ülkü Duru, Salih Kalyon, Renan Bilek, Seda Güven, Toprak Sergen, Ali Yoğurtçuoğlu, Bedir Bedir, Gümeç Alpay Aslan",Turkey,"October 11, 2019",TV-MA,104 min,"Comedies, International Movies, Romantic Movies",114,104.0,8.287528423111763,0,0,3
2760,tm363088,Russell Howard: Recalibrate,MOVIE,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",2017,Unknown,69,tt7736664,7.4,1587.0,russell howard: recalibrate,,Peter Orton,Russell Howard,United Kingdom,"December 19, 2017",TV-MA,69 min,Stand-Up Comedy,146,69.0,7.370230641807081,0,0,1
2762,tm432313,Manu,MOVIE,"The relationship between a painter and his admirer unfolds as an abstract, twist-filled hide-and-seek game against the backdrop of murder and revenge.",2018,Unknown,182,tt6615648,8.0,1073.0,manu,,Phanindra Narsetti,"Raja Goutham, Chandini Chowdary, Bomma Sreedhar, John Kottoly, Srikanth Mullagiri, Ravi Teja",India,"August 1, 2019",TV-14,177 min,"Dramas, Independent Movies, International Movies",150,177.0,6.97914527506881,0,0,3
2763,tm413129,Goyo: The Boy General,MOVIE,"With this film (the second war trilogy set during the Filipino-American war in the early 1900s), the revolution marches on against the Americans after the bloody death of General Antonio Luna. The conflicted philosophies behind the heroic struggle continue and become personified in the colorful character of General Gregorio ""Goyo"" del Pilar.",2018,Unknown,155,tt8443480,6.7,799.0,goyo: the boy general,,Jerrold Tarog,"Paulo Avelino, Carlo Aquino, Arron Villaflor, Mon Confiado, Gwen Zamora, Jeffrey Quizon, Alvin Anson, Empress Schuck, Perla Bautista, Benjamin Alves",Philippines,"January 26, 2019",TV-MA,150 min,"Dramas, International Movies",343,150.0,6.684611727667927,0,0,2
2764,tm316744,Lucas Brothers: On Drugs,MOVIE,"Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson.",2017,Unknown,49,tt6218048,5.5,830.0,lucas brothers: on drugs,,Jay Chapman,"Keith Lucas, Kenny Lucas",United States,"April 18, 2017",TV-MA,50 min,Stand-Up Comedy,150,50.0,6.7226297948554485,0,0,1
2765,tm412515,Coffee for All,MOVIE,"Just as ""the fluttering of the wings of a butterfly can be felt on the other side of the world"" (according to the Chinese proverb) a coffee offered in Naples can be felt in Buenos Aires and replicated in New York. In the bars of threedifferent cities ofthe world, the camera will record the ""first flutter"" of a coffee cup offered to a customer.",2017,Unknown,69,tt6721132,5.6,385.0,coffee for all,,"Fluvio Iannuci, Roly Santos",,"Italy, United States, Argentina","May 1, 2018",TV-PG,69 min,"Documentaries, International Movies",345,69.0,5.955837369464831,0,0,2
2766,tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,Grammy-winning singer Loudon Wainwright III reflects upon his unique relationship with his father in an evening of original songs and heartfelt stories.,2018,Unknown,91,tt9203030,7.1,94.0,loudon wainwright iii: surviving twin,,Christopher Guest,Loudon Wainwright III,Unknown,"November 13, 2018",TV-14,92 min,Music & Musicals,152,92.0,4.553876891600541,0,0,1
2768,tm449860,King of Boys,MOVIE,"The story of Alhaja Eniola Salami, a businesswoman and philanthropist with a checkered past and a promising political future. As her political ambitions see her outgrowing the underworld connections responsible for her considerable wealth, she's drawn into a power struggle that threatens everything she holds dear.",2018,Unknown,169,tt8329618,6.1,404.0,king of boys,,Kemi Adetiba,"Sola Sobowale, Adesua Etomi, Remilekun ""Reminisce"" Safaru, Tobechukwu ""iLLbliss"" Ejiofor, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja",Nigeria,"September 14, 2021",TV-MA,182 min,"Dramas, International Movies",315,182.0,6.003887067106539,0,0,2
2769,ts77011,The Many Faces of Ito,SHOW,A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,2017,Unknown,30,tt7134506,6.7,244.0,the many faces of ito,,,"Fumino Kimura, Nozomi Sasaki, Mirai Shida, Elaiza Ikeda, Kaho, Yuki Yamada, Tomoya Nakamura, Kei Tanaka",Japan,"November 24, 2017",TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",140,30.0,5.501258210544727,1,0,3
2771,tm434179,Two Catalonias,MOVIE,Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.,2018,Unknown,116,tt8893608,6.4,677.0,two catalonias,,"Álvaro Longoria, Gerardo Olivares",,Spain,"September 28, 2018",TV-MA,117 min,"Documentaries, International Movies",151,117.0,6.519147287940395,0,0,2
2773,tm351688,Def Comedy Jam 25,MOVIE,"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam.""",2017,Unknown,81,tt7427130,6.6,1096.0,def comedy jam 25,,Louis J. Horvitz,"Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole",United States,"September 26, 2017",TV-MA,82 min,Stand-Up Comedy,150,82.0,7.00033446027523,0,0,1
2774,tm275004,Bon Cop Bad Cop 2,MOVIE,Ward and Bouchard must face an important car theft ring that turns out to be a lot more than they bargained for: one where the stolen cars will serve as bombs in a well planned terrorist attack.,2017,Unknown,126,tt4738174,6.6,4126.0,bon cop bad cop 2,,Alain Desrochers,"Patrick Huard, Colm Feore, Marc Beaupré, Noam Jenkins, Andreas Apergis, Mariana Mazza, Erik Knudsen, Sarah-Jeanne Labrosse, Lucie Laurier, Neil Crone, Catherine St-Laurent",Canada,"November 11, 2017",TV-MA,126 min,"Action & Adventure, Comedies, International Movies",194,126.0,8.325306029752582,0,0,3
2775,tm421335,Jim Jefferies: This Is Me Now,MOVIE,"The gleefully irreverent Jefferies skewers â€œgrabbyâ€ celebrities, political hypocrisy and his own ill-advised career moves in a brash stand-up special.",2018,Unknown,70,tt8617844,7.3,3984.0,jim jefferies: this is me now,,Scott Zabielski,Jim Jefferies,United States,"July 13, 2018",TV-MA,71 min,Stand-Up Comedy,154,71.0,8.290292591224315,0,0,1
2776,tm819641,Match,MOVIE,two brothers whose lives are torn apart by the murder of their father. Match follows the different paths taken by the brothers after the death and the consequences that come from their actions.,2017,Unknown,90,tt10546234,4.1,7.0,match,,Obaid Alhmoudi,"Mahmood Bin Shamsan, Waleed Alyasi, Sawsan Saad",Unknown,"May 14, 2020",TV-14,91 min,"Dramas, International Movies",193,91.0,2.0794415416798357,0,0,2
